period,date,site,diver,tag,frond,SUB_SFC,length_m,stipe_weight,blade_weight,section_weight,frond_length,frond_weight,C_NB,Notes,
2019-Aug,2019-08-20,Westbeach_north,OP,168,5,SUB,1.2,0.1,0.08,0.18,NA,NA,C,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,7,SUB,2,0.12,0.02,0.14,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,6,SFC,0.7,0.05,0.07,0.12,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,7,SFC,3.58,0.33,0.37,0.7,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,8,SUB,0.2,0.01,0.03,0.04,NA,NA,NA,stipe weight is less than 0.01kg (scale does not register),
2019-Aug,2019-08-20,Westbeach_north,OP,168,9,SUB,1.39,0.11,0.18,0.29,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,10,SUB,2,0.09,0.02,0.11,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,10,SFC,4.4,0.35,0.12,0.47,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,11,SUB,2,0.12,0.03,0.15,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,168,11,SFC,1.7,0.15,0.23,0.38,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,1,SUB,2,0.09,0.01,0.1,NA,NA,NA,blade weight less than 0.01 (scale does not register),
2019-Aug,2019-08-20,Westbeach_north,OP,68,1,SFC,2.42,0.16,0,0.16,NA,NA,NB,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,2,SUB,2,0.08,0.02,0.1,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,2,SFC,0.88,0.06,0.16,0.22,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,3,SUB,2,0.12,0.09,0.21,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,3,SFC,0.34,0.03,0.12,0.15,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,4,SUB,0.58,0.03,0.05,0.08,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,5,SUB,2,0.11,0.03,0.14,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,5,SFC,2.65,0.18,0.05,0.23,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,6,SUB,2,0.12,0.07,0.19,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,6,SFC,3.32,0.21,0,0.21,NA,NA,C/NB,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,7,SUB,2,0.11,0.05,0.16,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,7,SFC,1.6,0.16,0.45,0.61,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,8,SUB,2,0.07,0.03,0.1,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,8,SFC,1.29,0.1,0.12,0.22,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,68,9,SUB,2,0.08,0.01,0.09,NA,NA,NA,blade weight less than 0.01 (scale does not register),
2019-Aug,2019-08-20,Westbeach_north,OP,68,9,SFC,1.35,0.1,0.1,0.2,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,263,1,SUB,0.77,0.07,0.09,0.16,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,263,2,SUB,0.13,0.01,0.02,0.03,NA,NA,NA,stipe weight is less than 0.01kg (scale does not register),
2019-Aug,2019-08-20,Westbeach_north,OP,263,3,SUB,2,0.2,0.31,0.51,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,263,3,SFC,0.63,0.05,0.24,0.29,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,263,4,SUB,2,0.18,0.14,0.32,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,263,4,SFC,1.55,0.13,0.38,0.51,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,263,5,SUB,2,0.07,0.02,0.09,NA,NA,NA,,
2019-Aug,2019-08-20,Westbeach_north,OP,263,5,SFC,2.46,0.14,0,0.14,NA,NA,C/NB,,
2019-Aug,2019-08-21,Edna,OP,4,1,SUB,3.93,0.17,0,0.17,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,4,2,SUB,2.6,0.19,0.47,0.66,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,4,3,SUB,4.5,0.43,0.38,0.81,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,4,4,SUB,2.03,0.15,0.31,0.46,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,4,5,SUB,0.3,0.01,0.04,0.05,NA,NA,NA,stipe weight is less than 0.01kg (scale does not register),
2019-Aug,2019-08-21,Edna,OP,1758,2,SUB,5,0.41,0.02,0.43,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1758,1,SUB,4.92,0.36,0.04,0.4,NA,NA,C,,
2019-Aug,2019-08-21,Edna,OP,1758,2,SFC,1.06,0.06,0.04,0.1,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1758,3,SUB,1.95,0.05,0,0.05,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,1758,4,SUB,0.74,0.05,0.16,0.21,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1758,5,SUB,3.5,0.3,0.43,0.73,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1758,6,SUB,2.41,0.22,0.28,0.5,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1758,7,SUB,1.02,0.11,0.31,0.42,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1758,NA,NA,NA,NA,NA,NA,NA,0.17,NA,extra biomass for plant,
2019-Aug,2019-08-21,Edna,OP,297,1,SUB,1.32,0.06,0,0.06,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,297,2,SUB,1.52,0.11,0.28,0.39,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,297,3,SUB,5,0.54,0.56,1.1,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,297,3,SFC,0.64,0.04,0.18,0.22,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,297,4,SUB,0.71,0.03,0.09,0.12,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,297,6,SUB,5,0.5,0,0.5,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,297,6,SFC,1.69,0.17,0,0.17,NA,NA,C/NB,,
2019-Aug,2019-08-21,Edna,OP,297,7,SUB,0.18,0.01,0.03,0.04,NA,NA,C/NB,stipe weight is less than 0.01kg (scale does not register),
2019-Aug,2019-08-21,Edna,OP,297,8,SUB,0.19,0.01,0.02,0.03,NA,NA,C/NB,stipe weight is less than 0.01kg (scale does not register),
2019-Aug,2019-08-21,Edna,OP,1859,1,SUB,4.13,0.41,0.68,1.09,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1859,2,SUB,1.03,0.05,0.17,0.22,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1859,3,SUB,5,0.22,0,0.22,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,1859,3,SFC,0.7,0.07,0.01,0.08,NA,NA,NA,blade weight less than 0.01 (scale does not register),
2019-Aug,2019-08-21,Edna,OP,1859,4,SUB,5,0.29,0.06,0.35,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1859,4,SFC,1.29,0.07,0.25,0.32,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1859,5,SUB,5,0.2,0,0.2,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,1859,5,SFC,3,0.26,0.07,0.33,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1859,6,SUB,3.45,0.23,0.37,0.6,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2510,1,SUB,3.22,0.09,0,0.09,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,2510,2,SUB,4.65,0.37,0.04,0.41,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2510,3,SUB,4.17,0.31,0.07,0.38,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2510,4,SUB,2.08,0.16,0.11,0.27,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2510,5,SUB,1.64,0.11,0.23,0.34,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1684,1,SUB,5,0.35,0.01,0.36,NA,NA,NA,blade weight less than 0.01 (scale does not register),
2019-Aug,2019-08-21,Edna,OP,1684,1,SFC,2.86,0.38,0.6,0.98,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1684,2,SUB,5,0.41,0.04,0.45,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1684,2,SFC,2.79,0.37,0.79,1.16,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1684,3,SUB,5,0.23,0,0.23,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,1684,3,SFC,5.26,0.66,0,0.66,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,1684,4,SUB,5,0.22,0,0.22,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,1684,4,SFC,7.06,0.88,0.16,1.04,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1684,5,SUB,2.08,0.22,0.21,0.43,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,1684,NA,NA,NA,NA,NA,NA,NA,0.35,NA,extra biomass for plant,
2019-Aug,2019-08-21,Edna,OP,2437,1,SUB,4.94,0.7,0,0.7,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,2437,2,SUB,2.24,0.24,0,0.24,NA,NA,NB,,
2019-Aug,2019-08-21,Edna,OP,2437,3,SUB,2.83,0.25,0.45,0.7,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2437,4,SUB,3.9,0.39,0.67,1.06,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2437,5,SUB,1.82,0.13,0.29,0.42,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2437,6,SUB,5,0.64,0.73,1.37,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2437,6,SFC,0.84,0.07,0.29,0.36,NA,NA,NA,,
2019-Aug,2019-08-21,Edna,OP,2437,NA,NA,NA,NA,NA,NA,NA,0.96,NA,extra biomass for plant,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,1,SUB,5,0.47,0.16,0.63,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,1,SFC,4.9,0.47,3.66,4.13,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,2,SUB,5,0.88,1.38,2.26,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,2,SFC,1.8,0.6,1.19,1.79,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,4,SUB,2.5,0.29,0.39,0.68,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,5,SUB,1.2,0.21,0.14,0.35,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,3,SUB,5,0.11,0.85,0.96,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,3,SFC,0.35,0.57,0.11,0.68,NA,NA,NA,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,6,SUB,5,0.04,0,0.04,NA,NA,NB,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,6,SFC,1.8,0.27,0,0.27,NA,NA,C/NB,,
2020-Jul,2020-07-05,Womanley,OP/DVM,1,7,SUB,2.6,0.15,0,0.15,NA,NA,NB,,
